"UID","ID_Base","Categoría","Modelo Principal","Modelo","Submodelo","ctx_precio","precio_num","precio_lista_num","bono_num","Precio_Texto","fuente_texto_raw","Modelo_URL","Archivo_Origen","Fecha","Timestamp","estado","Tipo_Vehiculo"
"47B09A12044B","citroen|jumper|jumper","Citroen","JUMPER","JUMPER","JUMPER","","29090000","32890000","3800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","Van/Furgón"
"0960237C691F","citroen|jumper|jumper","Citroen","JUMPER","JUMPER","JUMPER","","29090000","32890000","3800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Van/Furgón"
"B9498FCDE923","citroen|jumper|jumper","Citroen","JUMPER","JUMPER","JUMPER","","29090000","32890000","3800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Van/Furgón"
"5B0988120CA1","citroen|jumpy|jumpy","Citroen","Jumpy","Jumpy","Jumpy","","23990000","23990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","Van/Furgón"
"6A563F2C7CB9","citroen|jumpy|jumpy","Citroen","Jumpy","Jumpy","Jumpy","","23990000","23990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","Van/Furgón"
"416B7E03865F","citroen|jumpy|jumpy","Citroen","Jumpy","Jumpy","Jumpy","","23990000","23990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","Van/Furgón"
"937425197501","citroen|jumpy|jumpy","Citroen","Jumpy","Jumpy","Jumpy","","23990000","23990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","Van/Furgón"
"A31EC469C2EA","citroen|jumpy|jumpy","Citroen","Jumpy","Jumpy","Jumpy","","23990000","23990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","Van/Furgón"
"4852AAE5BFC7","citroen|jumpy|jumpy","Citroen","Jumpy","Jumpy","Jumpy","","23990000","23990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","Van/Furgón"
"F52E803650E3","citroen|jumpy|jumpy","Citroen","Jumpy","Jumpy","Jumpy","","23990000","23990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","Van/Furgón"
"1D8EEF870F11","citroen|jumpy|jumpy","Citroen","Jumpy","Jumpy","Jumpy","","23590000","23590000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","Van/Furgón"
"EB78A72F3267","citroen|jumpy|jumpy","Citroen","Jumpy","Jumpy","Jumpy","","23590000","23590000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","Van/Furgón"
"EF8EAC8F0737","citroen|jumpy|jumpy","Citroen","Jumpy","Jumpy","Jumpy","","23590000","23590000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","Van/Furgón"
"915FE5164688","citroen|jumpy|jumpy","Citroen","Jumpy","Jumpy","Jumpy","","23590000","23590000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","Van/Furgón"
"C7DAEDA4B91B","citroen|jumpy|jumpy","Citroen","Jumpy","Jumpy","Jumpy","","23590000","23590000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Van/Furgón"
"AA509A7E4ABE","citroen|jumpy|jumpy","Citroen","Jumpy","Jumpy","Jumpy","","23590000","23590000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Van/Furgón"
"5333B393901A","dfsk|500|500","DFSK","500","500","500","","13090000","13590000","500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"5A59B3D75D6A","dfsk|500|500","DFSK","500","500","500","","13090000","13590000","500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"6C6166E055FB","dfsk|500|500","DFSK","500","500","500","","13790000","14090000","300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"9B34EB1DCFCC","dfsk|500|500","DFSK","500","500","500","","13790000","14090000","300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"5C2895C7E36D","dfsk|500|500","DFSK","500","500","500","","14390000","14690000","300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"80A172CB5F69","dfsk|500|500","DFSK","500","500","500","","14390000","14690000","300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"E06EB7D95B51","dfsk|580|580","DFSK","580","580","580","","15590000","16890000","1300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-12-01","","vigente","SUV"
"6C3979B41F3A","dfsk|580|580","DFSK","580","580","580","","16090000","16890000","800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","SUV"
"1CBD440A1D22","dfsk|580|580","DFSK","580","580","580","","16090000","16890000","800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","SUV"
"73BBCAB5745A","dfsk|580|580","DFSK","580","580","580","","16090000","16890000","800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","SUV"
"B180161A5808","dfsk|580|580","DFSK","580","580","580","","16090000","16890000","800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","SUV"
"C80FC7B31ACD","dfsk|580|580","DFSK","580","580","580","","16090000","16890000","800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","SUV"
"E368F61C2089","dfsk|580|580","DFSK","580","580","580","","16090000","16890000","800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","SUV"
"D8CD14DC622F","dfsk|580|580","DFSK","580","580","580","","16090000","16890000","800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","SUV"
"D65FA72E1613","dfsk|580|580","DFSK","580","580","580","","16090000","16890000","800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","SUV"
"F3A01D99ADED","dfsk|580|580","DFSK","580","580","580","","16390000","16890000","500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"914CDBC9801D","dfsk|580|580","DFSK","580","580","580","","16390000","16890000","500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"22310ADA42CE","dfsk|580|580","DFSK","580","580","580","","16390000","16890000","500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"80B1B8BE4E6D","dfsk|580|580","DFSK","580","580","580","","16390000","16890000","500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"DB1EE2F26E82","dfsk|580|580","DFSK","580","580","580","","16390000","16890000","500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"B8B51C8E5976","dfsk|600|600","DFSK","600","600","600","","19890000","20490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"594AF0E0C098","dfsk|600|600","DFSK","600","600","600","","19890000","20490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"8755E0317745","dfsk|600|600","DFSK","600","600","600","","19890000","20490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"A99BCC2598C1","dfsk|600|600","DFSK","600","600","600","","19890000","20490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"94F18C4E2DCE","dfsk|600|600","DFSK","600","600","600","","19890000","20490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"6D7C041FD35A","dfsk|600|600","DFSK","600","600","600","","17690000","18490000","800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-12-01","","vigente","SUV"
"952838280C89","dfsk|600|600","DFSK","600","600","600","","17890000","18490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","SUV"
"FDFAE8D92A86","dfsk|600|600","DFSK","600","600","600","","17890000","18490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","SUV"
"042EFA0CCEFE","dfsk|600|600","DFSK","600","600","600","","17890000","18490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","SUV"
"CDD47D4DD64F","dfsk|600|600","DFSK","600","600","600","","17890000","18490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","SUV"
"5145D3EC1254","dfsk|600|600","DFSK","600","600","600","","17890000","18490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","SUV"
"EFA1EF0D7418","dfsk|600|600","DFSK","600","600","600","","17890000","18490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","SUV"
"06A5226C39D4","dfsk|600|600","DFSK","600","600","600","","17890000","18490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","SUV"
"A952C2333850","dfsk|600|600","DFSK","600","600","600","","17890000","18490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","SUV"
"EA3BA508A752","dfsk|600|600","DFSK","600","600","600","","17890000","18490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"C7858A414543","dfsk|600|600","DFSK","600","600","600","","17890000","18490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"FE1E32E0CBC3","dfsk|600|600","DFSK","600","600","600","","17890000","18490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"2B7AA3A07340","dfsk|600|600","DFSK","600","600","600","","17890000","18490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"568532AF08D2","dfsk|600|600","DFSK","600","600","600","","17890000","18490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"898B2A0E55E0","dfsk|600|600","DFSK","600","600","600","","22990000","24990000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","SUV"
"D66B788D411B","dfsk|600|600","DFSK","600","600","600","","23490000","24990000","1500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","SUV"
"6F1BB711B274","dfsk|600|600","DFSK","600","600","600","","23490000","24990000","1500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"8D09015A2400","dfsk|600|600","DFSK","600","600","600","","23490000","24990000","1500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"AC0403DCEBBD","dfsk|600|600","DFSK","600","600","600","","22990000","24990000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"FB43E55B2DDA","dfsk|600|600","DFSK","600","600","600","","22990000","24990000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"488CE3B919F0","dfsk|600|600","DFSK","600","600","600","","25990000","28990000","3000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","SUV"
"9134DFDA9676","dfsk|600|600","DFSK","600","600","600","","26490000","28990000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","SUV"
"782C14497B15","dfsk|600|600","DFSK","600","600","600","","26490000","28990000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"739AF4B0467B","dfsk|600|600","DFSK","600","600","600","","26490000","28990000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"74F842F0C3F3","dfsk|600|600","DFSK","600","600","600","","26490000","28990000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"42274C1BFCCD","dfsk|600|600","DFSK","600","600","600","","26490000","28990000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"D3D5CF932FE9","dfsk|600|600","DFSK","600","600","600","","20890000","21490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"8C60561B9C2A","dfsk|600|600","DFSK","600","600","600","","20890000","21490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"28FF4539C34C","dfsk|600|600","DFSK","600","600","600","","20890000","21490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"F865DDBC7D1C","dfsk|600|600","DFSK","600","600","600","","20890000","21490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"77D0E779662D","dfsk|600|600","DFSK","600","600","600","","20890000","21490000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"D7FB72E68522","dfsk|d1|d1","DFSK","D1","D1","D1","","14690000","16490000","1800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-09-01","","vigente","Pickup"
"2083D8D5E0D6","dfsk|d1|d1","DFSK","D1","D1","D1","","14490000","16490000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-10-01","","vigente","Pickup"
"FFDE18BA916E","dfsk|d1|d1","DFSK","D1","D1","D1","","14490000","16490000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-11-01","","vigente","Pickup"
"FDA755291363","dfsk|d1|d1","DFSK","D1","D1","D1","","14490000","16490000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-12-01","","vigente","Pickup"
"E23F2F684AC1","dfsk|d1|d1","DFSK","D1","D1","D1","","14490000","16490000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","Pickup"
"B03098ADCBE0","dfsk|d1|d1","DFSK","D1","D1","D1","","14690000","16490000","1800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","Pickup"
"F05E6155FF8D","dfsk|d1|d1","DFSK","D1","D1","D1","","14690000","16490000","1800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","Pickup"
"4822D33308AB","dfsk|d1|d1","DFSK","D1","D1","D1","","14990000","16490000","1500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","Pickup"
"BC0F573DA774","dfsk|d1|d1","DFSK","D1","D1","D1","","14990000","16490000","1500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","Pickup"
"22170B1AB4CD","dfsk|d1|d1","DFSK","D1","D1","D1","","14990000","16490000","1500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","Pickup"
"1B21AE49B304","dfsk|d1|d1","DFSK","D1","D1","D1","","14990000","16490000","1500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","Pickup"
"CA31DBE59F71","dfsk|d1|d1","DFSK","D1","D1","D1","","15290000","16490000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","Pickup"
"4F481831E80C","dfsk|d1|d1","DFSK","D1","D1","D1","","15290000","16490000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","Pickup"
"1EB54B0D04BE","dfsk|d1|d1","DFSK","D1","D1","D1","","15290000","16490000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","Pickup"
"58DFA649306B","dfsk|d1|d1","DFSK","D1","D1","D1","","15290000","16490000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","Pickup"
"B079E7C2175F","dfsk|d1|d1","DFSK","D1","D1","D1","","15290000","16490000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Pickup"
"BEC866FF992A","dfsk|d1|d1","DFSK","D1","D1","D1","","15290000","16490000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Pickup"
"C873C650BA86","dfsk|d1|d1","DFSK","D1","D1","D1","","18290000","19390000","1100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-09-01","","vigente","Pickup"
"2A8E291D3A7F","dfsk|d1|d1","DFSK","D1","D1","D1","","17290000","19390000","2100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-10-01","","vigente","Pickup"
"4D6F6C943300","dfsk|d1|d1","DFSK","D1","D1","D1","","18190000","19390000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-11-01","","vigente","Pickup"
"AF089BA6711D","dfsk|d1|d1","DFSK","D1","D1","D1","","18190000","19390000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-12-01","","vigente","Pickup"
"D6A21CFCDBEC","dfsk|d1|d1","DFSK","D1","D1","D1","","18190000","19390000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","Pickup"
"B14201B213E0","dfsk|d1|d1","DFSK","D1","D1","D1","","18190000","19390000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","Pickup"
"D57CF11BA345","dfsk|d1|d1","DFSK","D1","D1","D1","","18290000","19390000","1100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","Pickup"
"5575235B2707","dfsk|d1|d1","DFSK","D1","D1","D1","","18290000","19390000","1100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","Pickup"
"BFFE1B307575","dfsk|d1|d1","DFSK","D1","D1","D1","","18290000","19390000","1100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","Pickup"
"75CD16E53720","dfsk|d1|d1","DFSK","D1","D1","D1","","18290000","19390000","1100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","Pickup"
"AB42172F7A88","dfsk|d1|d1","DFSK","D1","D1","D1","","18290000","19390000","1100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","Pickup"
"CA30628E3D1F","dfsk|d1|d1","DFSK","D1","D1","D1","","18790000","19390000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","Pickup"
"CDC10B819A04","dfsk|d1|d1","DFSK","D1","D1","D1","","18790000","19390000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","Pickup"
"ADC8DC7A0C97","dfsk|d1|d1","DFSK","D1","D1","D1","","18790000","19390000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","Pickup"
"6CEEB3C4CBF3","dfsk|d1|d1","DFSK","D1","D1","D1","","18790000","19390000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","Pickup"
"8012FED67F43","dfsk|d1|d1","DFSK","D1","D1","D1","","18790000","19390000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Pickup"
"BC3B39D982A3","dfsk|d1|d1","DFSK","D1","D1","D1","","18790000","19390000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Pickup"
"AC6A24650BA1","dfsk|d1|d1","DFSK","D1","D1","D1","","16690000","18090000","1400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-09-01","","vigente","Pickup"
"1C5FEC88683F","dfsk|d1|d1","DFSK","D1","D1","D1","","15790000","18090000","2300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-10-01","","vigente","Pickup"
"0D15D5E31547","dfsk|d1|d1","DFSK","D1","D1","D1","","16690000","18090000","1400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-11-01","","vigente","Pickup"
"380F63FB5D24","dfsk|d1|d1","DFSK","D1","D1","D1","","16690000","18090000","1400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-12-01","","vigente","Pickup"
"C80311EDDD36","dfsk|d1|d1","DFSK","D1","D1","D1","","16690000","18090000","1400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","Pickup"
"A05614D4BD75","dfsk|d1|d1","DFSK","D1","D1","D1","","16690000","18090000","1400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","Pickup"
"AB36B93F71C6","dfsk|d1|d1","DFSK","D1","D1","D1","","16690000","18090000","1400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","Pickup"
"39DFC2323143","dfsk|d1|d1","DFSK","D1","D1","D1","","16890000","18090000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","Pickup"
"87E4948D5335","dfsk|d1|d1","DFSK","D1","D1","D1","","16890000","18090000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","Pickup"
"D296E8562C12","dfsk|d1|d1","DFSK","D1","D1","D1","","16890000","18090000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","Pickup"
"99307D463FB6","dfsk|d1|d1","DFSK","D1","D1","D1","","16890000","18090000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","Pickup"
"C7ADA7463345","dfsk|d1|d1","DFSK","D1","D1","D1","","16990000","18090000","1100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","Pickup"
"A56749DBB450","dfsk|d1|d1","DFSK","D1","D1","D1","","16990000","18090000","1100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","Pickup"
"752E3E059AEC","dfsk|d1|d1","DFSK","D1","D1","D1","","16990000","18090000","1100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","Pickup"
"D05F3CBF2709","dfsk|d1|d1","DFSK","D1","D1","D1","","16990000","18090000","1100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","Pickup"
"01F46A10B3B7","dfsk|d1|d1","DFSK","D1","D1","D1","","16990000","18090000","1100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Pickup"
"F0569DA12F37","dfsk|d1|d1","DFSK","D1","D1","D1","","16990000","18090000","1100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Pickup"
"E358D0A46D12","dfsk|new-d1|new-d1","DFSK","NEW D1","NEW D1","NEW D1","","15990000","17190000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Pickup"
"F4F678EB4AE6","dfsk|new-d1|new-d1","DFSK","NEW D1","NEW D1","NEW D1","","15990000","17190000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Pickup"
"D7C26BC28AF8","dfsk|new-d1|new-d1","DFSK","NEW D1","NEW D1","NEW D1","","19490000","20090000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Pickup"
"D0B05CD03F9B","dfsk|new-d1|new-d1","DFSK","NEW D1","NEW D1","NEW D1","","19490000","20090000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Pickup"
"8F84170A7121","dfsk|new-d1|new-d1","DFSK","NEW D1","NEW D1","NEW D1","","17690000","18790000","1100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Pickup"
"902F94C0239A","dfsk|new-d1|new-d1","DFSK","NEW D1","NEW D1","NEW D1","","17690000","18790000","1100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Pickup"
"8D484B380B32","dfsk|z9|z9","DFSK","Z9","Z9","Z9","","25490000","26490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","Pickup"
"E6FA4E7C848B","dfsk|z9|z9","DFSK","Z9","Z9","Z9","","25490000","26490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","Pickup"
"833828AA362B","dfsk|z9|z9","DFSK","Z9","Z9","Z9","","25490000","26490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","Pickup"
"ACC7C24FC38D","dfsk|z9|z9","DFSK","Z9","Z9","Z9","","25490000","26490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Pickup"
"504F917B5615","dfsk|z9|z9","DFSK","Z9","Z9","Z9","","25490000","26490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Pickup"
"01EE9C1A4B84","dfsk|z9|z9","DFSK","Z9","Z9","Z9","","17690000","20990000","3300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","Pickup"
"2128AD661F8E","dfsk|z9|z9","DFSK","Z9","Z9","Z9","","17690000","20990000","3300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","Pickup"
"528C48DC7240","dfsk|z9|z9","DFSK","Z9","Z9","Z9","","17690000","20990000","3300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","Pickup"
"C01966816A1E","dfsk|z9|z9","DFSK","Z9","Z9","Z9","","17690000","20990000","3300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Pickup"
"0F5DA656C58E","dfsk|z9|z9","DFSK","Z9","Z9","Z9","","17690000","20990000","3300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Pickup"
"2DD2CB778820","dfsk|z9|z9","DFSK","Z9","Z9","Z9","","18690000","20990000","2300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Pickup"
"9E098C3142FB","dfsk|z9|z9","DFSK","Z9","Z9","Z9","","20990000","23490000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","Pickup"
"96D695E90C0A","dfsk|z9|z9","DFSK","Z9","Z9","Z9","","20990000","23490000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","Pickup"
"0542367E5E12","dfsk|z9|z9","DFSK","Z9","Z9","Z9","","20990000","23490000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","Pickup"
"8C1EA0F8659C","dfsk|z9|z9","DFSK","Z9","Z9","Z9","","20990000","23490000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Pickup"
"646FF6199ED5","dfsk|z9|z9","DFSK","Z9","Z9","Z9","","20990000","23490000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Pickup"
"B9254293D51D","dongfeng|rich-6|rich-6","DONGFENG","RICH 6","RICH 6","RICH 6","","17990000","17990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Pickup"
"477F5047FDE0","dongfeng|rich-6|rich-6","DONGFENG","RICH 6","RICH 6","RICH 6","","13990000","14290000","300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Pickup"
"CBAD21462F4C","dongfeng|rich-6|rich-6","DONGFENG","RICH 6","RICH 6","RICH 6","","15990000","16390000","400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Pickup"
